ID	DOCULECT	CONCEPT	GLOSSID	VALUE	FORM	TOKENS	COGID	BORROWING
3883	EQ	pull/lead (a cow) along	1568	qʰE24	qʰE24	qʰ ᴇ/ɛ ²⁴	1568	
3884	EG	pull/lead (a cow) along	1568	qʰɛ55	qʰɛ55	qʰ ɛ ⁵⁵	1568	
3885	JM	pull/lead (a cow) along	1568	qʰe55	qʰe55	qʰ e ⁵⁵	1568	
3886	JX	pull/lead (a cow) along	1568	kʰẽ55	kʰẽ55	kʰ ẽ ⁵⁵	1568	
3887	DS	pull/lead (a cow) along	1568	kʰen55	kʰen55	kʰ e n ⁵⁵	1568	
3888	ZC	pull/lead (a cow) along	1568	kʰe55	kʰe55	kʰ e ⁵⁵	1568	
3889	MZL	pull/lead (a cow) along	1568	kʰen55	kʰen55	kʰ e n ⁵⁵	1568	
3671	PB	pull; tug	1487	dʑi2	dʑi2	dʑ i ²	1487	
3672	TL	pull; tug	1487	ʑi33	ʑi33	ʑ i ³³	1487	
3673	GX	pull; tug	1487	dʑi22	dʑi22	dʑ i ²²	1487	
3674	EQ	pull; tug	1487	dʑi22	dʑi22	dʑ i ²²	1487	
3675	EG	pull; tug	1487	(kʰɛ22/tɕʰio55)	tɕʰio55)	tɕʰ i/j o ⁵⁵	1487	
3676	JX	pull; tug	1487	tɕi33	tɕi33	tɕ i ³³	1487	
3677	DS	pull; tug	1487	tɕi33	tɕi33	tɕ i ³³	1487	
3678	ZC	pull; tug	1487	tɕi33	tɕi33	tɕ i ³³	1487	
3679	MZL	pull; tug	1487	(kʰen55)	kʰen55	kʰ e n ⁵⁵	2350	
596	PB	pus	159	nioŋ1b	nioŋ1b	n i/j o ŋ 1b/¹	159	
597	TL	pus	159	nen35	nen35	n e n ³⁵	159	
598	GX	pus	159	nõ12	nõ12	n õ ¹²	159	
599	EQ	pus	159	ɲiu21	ɲiu21	ɲ i u ²¹	159	
600	EG	pus	159	nu21	nu21	n u ²¹	159	
601	JM	pus	159	nu21	nu21	n u ²¹	159	
602	JX	pus	159	nṽ21	nṽ21	n ṽ ²¹	159	
603	DS	pus	159	jũ21	jũ21	j ũ ²¹	159	
604	ZC	pus	159	nu21	nu21	n u ²¹	159	
605	MZL	pus	159	nǝɯ21	nǝɯ21	n əɯ ²¹	159	
3180	PB	put on (the shoes)	1212	tro4	tro4	t r o ⁴	1212	
3181	TL	put on (the shoes)	1212	tju42	tju42	t j u ⁴²	1212	
3182	GX	put on (the shoes)	1212	tsu24	tsu24	ts u ²⁴	1212	
3183	EQ	put on (the shoes)	1212	tju55	tju55	t j u ⁵⁵	1212	
3184	EG	put on (the shoes)	1212	tɕu44	tɕu44	tɕ u ⁴⁴	1212	
3185	JM	put on (the shoes)	1212	ʈo55	ʈo55	ʈ o ⁵⁵	1212	
3186	JX	put on (the shoes)	1212	tsou44	tsou44	ts ou ⁴⁴	1212	
3187	DS	put on (the shoes)	1212	tʂou33	tʂou33	ʈʂ ou ³³	1212	
3188	ZC	put on (the shoes)	1212	tsou44	tsou44	ts ou ⁴⁴	1212	
3189	MZL	put on (the shoes)	1212	tso44	tso44	ts o ⁴⁴	1212	
3318	PB	read	1287	ʁɯ4	ʁɯ4	ʁ ɯ ⁴	1287	
3319	TL	read	1287	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1287	
3320	GX	read	1287	ʁe21	ʁe21	ʁ e ²¹	1287	
3321	EQ	read	1287	ʁɯ21	ʁɯ21	ʁ ɯ ²¹	1287	
3322	EG	read	1287	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1287	
3323	JM	read	1287	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1287	
3324	JX	read	1287	ɣǝ42	ɣǝ42	ɣ ə ⁴²	1287	
3325	DS	read	1287	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1287	
3326	ZC	read	1287	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1287	
3327	MZL	read	1287	[tʰou42]	tʰou42	tʰ ou ⁴²	2320	1
2754	PB	real	1047	tsreŋ1	tsreŋ1	ts r e ŋ ¹	1047	
2755	TL	real	1047	tʂɚ̃55	tʂɚ̃55	ʈʂ ɚ/ə̃ ⁵⁵	1047	
2756	GX	real	1047	tʂẽ12	tʂẽ12	ʈʂ ẽ ¹²	1047	
2757	EQ	real	1047	tsɿ24	tsɿ24	ts ɿ ²⁴	1047	
2758	EG	real	1047	tsɛ55	tsɛ55	ts ɛ ⁵⁵	1047	
2759	JM	real	1047	tʂɚ̃55	tʂɚ̃55	ʈʂ ɚ/ə̃ ⁵⁵	1047	
2760	JX	real	1047	tsan55	tsan55	ts a n ⁵⁵	1047	
2761	DS	real	1047	tʂɚ̃35	tʂɚ̃35	ʈʂ ɚ/ə̃ ³⁵	1047	
2762	ZC	real	1047	tsi35	tsi35	ts i ³⁵	1047	
2763	MZL	real	1047	tsen55	tsen55	ts e n ⁵⁵	1047	
2627	PB	red	1007	tʰræ4	tʰræ4	tʰ r æ ⁴	1007	
2628	TL	red	1007	tʰa42	tʰa42	tʰ a ⁴²	1007	
2629	GX	red	1007	tʰæ42	tʰæ42	tʰ æ ⁴²	1007	
2630	EQ	red	1007	tʰiæ55	tʰiæ55	tʰ i/j æ ⁵⁵	1007	
2631	EG	red	1007	tɕʰa44	tɕʰa44	tɕʰ a ⁴⁴	1007	
2632	JM	red	1007	ʈʰa55	ʈʰa55	ʈʰ a ⁵⁵	1007	
2633	JX	red	1007	tsʰa44	tsʰa44	tsʰ a ⁴⁴	1007	
2634	DS	red	1007	tʂʰɚ44	tʂʰɚ44	ʈʂʰ ɚ/ə ⁴⁴	1007	
2635	ZC	red	1007	tsʰɛ44	tsʰɛ44	tsʰ ɛ ⁴⁴	1007	
2636	MZL	red	1007	[xoŋ33]	xoŋ33	x o ŋ ³³	2272	1
1175	PB	resin, colophony	387	mɛ1a	mɛ1a	m ɛ 1a/¹	387	
1176	TL	resin, colophony	387	mɛ55(tʂi55)	mɛ55	m ɛ ⁵⁵	387	
1177	GX	resin, colophony	387	(ʐoŋ21tɕi22)	ʐoŋ21tɕi22	ʐ o ŋ ²¹ + tɕ i ²²	2187	
1178	EQ	resin, colophony	387	mE24(tsɿ24)	mE24	m ᴇ/ɛ ²⁴	387	
1179	EG	resin, colophony	387	mɛ̃55(tse44)	mɛ̃55	m ɛ̃ ⁵⁵	387	
1180	JM	resin, colophony	387	me55(tʂi55)	me55	m e ⁵⁵	387	
1181	JX	resin, colophony	387	mɛ55(tsi33tsi33)	mɛ55	m ɛ ⁵⁵	387	
1182	DS	resin, colophony	387	me35(tʂi35)	me35	m e ³⁵	387	
1183	ZC	resin, colophony	387	(jou21tsi55)	jou21tsi55	j ou ²¹ + ts i ⁵⁵	2188	
1184	MZL	resin, colophony	387	mɛ55(tsi33)	mɛ55	m ɛ ⁵⁵	387	
3463	PB	return	1385	ja4	ja4	j a ⁴	1385	
3464	TL	return	1385	jɔ42	jɔ42	j ɔ ⁴²	1385	
3465	GX	return	1385	ja55	ja55	j a ⁵⁵	1385	
3466	EQ	return	1385	ja55	ja55	j a ⁵⁵	1385	
3467	EG	return	1385	jo44	jo44	j o ⁴⁴	1385	
3468	JM	return	1385	ja55	ja55	j a ⁵⁵	1385	
3469	JX	return	1385	jɑ44	jɑ44	j ɑ ⁴⁴	1385	
3470	DS	return	1385	ja44	ja44	j a ⁴⁴	1385	
3471	ZC	return	1385	(jo31)	jo31	j o ³¹	2328	
3472	MZL	return	1385	(xɚ31tiã55)	xɚ31tiã55	x ɚ/ə ³¹ + t i ã ⁵⁵	2329	
1420	PB	rice	439	mǝ2	mǝ2	m ə ²	439	
1421	TL	rice	439	mi33	mi33	m i ³³	439	
1422	GX	rice	439	mi22	mi22	m i ²²	439	
1423	EQ	rice	439	mi22	mi22	m i ²²	439	
1424	EG	rice	439	mi22	mi22	m i ²²	439	
1425	JM	rice	439	mi22	mi22	m i ²²	439	
1426	JX	rice	439	me33	me33	m e ³³	439	
1427	DS	rice	439	me33	me33	m e ³³	439	
1428	ZC	rice	439	me33	me33	m e ³³	439	
1429	MZL	rice	439	mɛ33	mɛ33	m ɛ ³³	439	
1303	PB	rice straw	408	ma4	ma4	m a ⁴	408	
1304	TL	rice straw	408	mo42	mo42	m o ⁴²	408	
1305	GX	rice straw	408	(ɢao24tɕy22)	ɢao24tɕy22	ɣ ao ²⁴ + tɕ y ²²	2194	
1306	EQ	rice straw	408	ma55	ma55	m a ⁵⁵	408	
1307	EG	rice straw	408	(qua44)	qua44	q u/w a ⁴⁴	2195	
1308	JM	rice straw	408	(qo55qua55)	qo55qua55	q o ⁵⁵ + q u/w a ⁵⁵	2196	
1309	JX	rice straw	408	mɑ̃44	mɑ̃44	m ɑ̃ ⁴⁴	408	
1310	DS	rice straw	408	ma44	ma44	m a ⁴⁴	408	
1311	ZC	rice straw	408	ma55	ma55	m a ⁵⁵	408	
1312	MZL	rice straw	408	ma44	ma44	m a ⁴⁴	408	
2920	PB	rich	1083	gɔ1	gɔ1	g ɔ ¹	1083	
2921	TL	rich	1083	gɔ35	gɔ35	g ɔ ³⁵	1083	
2922	GX	rich	1083	gao12	gao12	g ao ¹²	1083	
2923	EQ	rich	1083	ko21	ko21	k o ²¹	1083	
2924	EG	rich	1083	ko21	ko21	k o ²¹	1083	
2925	JM	rich	1083	ko21	ko21	k o ²¹	1083	
2926	JX	rich	1083	ko42	ko42	k o ⁴²	1083	
2927	ZC	rich	1083	ko21	ko21	k o ²¹	1083	
2928	MZL	rich	1083	ko21	ko21	k o ²¹	1083	
3870	PB	ride	1566	gɯ1	gɯ1	g ɯ ¹	1566	
3871	TL	ride	1566	gɯ35	gɯ35	g ɯ ³⁵	1566	
3872	GX	ride	1566	gɯ12	gɯ12	g ɯ ¹²	1566	
3873	EQ	ride	1566	kɯ21	kɯ21	k ɯ ²¹	1566	
3874	EG	ride	1566	kɯ21	kɯ21	k ɯ ²¹	1566	
3875	JM	ride	1566	kɯ22	kɯ22	k ɯ ²²	1566	
3876	JX	ride	1566	kɯ21	kɯ21	k ɯ ²¹	1566	
3877	DS	ride	1566	kɯ21	kɯ21	k ɯ ²¹	1566	
3878	ZC	ride	1566	kɯ21	kɯ21	k ɯ ²¹	1566	
3879	MZL	ride	1566	(ua21)	ua21	u a ²¹	2369	
161	PB	river	30	qoŋ1	qoŋ1	q o ŋ ¹	30	
162	PB	river	30	droŋ1	droŋ1	d r o ŋ ¹	30	
163	TL	river	30	qoŋ55	qoŋ55	q o ŋ ⁵⁵	30	
164	GX	river	30	qoŋ55	qoŋ55	q o ŋ ⁵⁵	30	
165	EQ	river	30	qo24/tio21	qo24	q o ²⁴	30	
166	EQ	river	30	qo24/tio21	tio21	t i/j o ²¹	30	
167	EG	river	30	qu55/tɕo21	qu55	q u ⁵⁵	30	
168	EG	river	30	qu55/tɕo21	tɕo21	tɕ o ²¹	30	
169	JM	river	30	qõ55/ʈo21	qõ55	q õ ⁵⁵	30	
170	JM	river	30	qõ55/ʈo21	ʈo21	ʈ o ²¹	30	
171	JX	river	30	kvŋ55	kvŋ55	k v ŋ ⁵⁵	30	
172	DS	river	30	kõ35	kõ35	k õ ³⁵	30	
173	ZC	river	30	kv35	kv35	k v ³⁵	30	
174	MZL	river	30	koŋ55	koŋ55	k o ŋ ⁵⁵	30	
3634	PB	roast in fire	1474	goŋ3	goŋ3	g o ŋ ³	1474	
3635	TL	roast in fire	1474	gv21	gv21	g v ²¹	1474	
3636	EQ	roast in fire	1474	go43	go43	g o ⁴ + ³	1474	
3637	JX	roast in fire	1474	kõ31	kõ31	k õ ³¹	1474	
3638	DS	roast in fire	1474	koŋ42	koŋ42	k o ŋ ⁴²	1474	
3639	ZC	roast in fire	1474	kʰou31	kʰou31	kʰ ou ³¹	1474	
3640	MZL	roast in fire	1474	kõ21	kõ21	k õ ²¹	1474	
1135	PB	root	375	tɛ4	tɛ4	t ɛ ⁴	375	
1136	GX	root	375	te24	te24	t e ²⁴	375	
1137	EQ	root	375	tE55	tE55	t ᴇ/ɛ ⁵⁵	375	
1138	EG	root	375	tɛ42	tɛ42	t ɛ ⁴²	375	
1139	JM	root	375	te42	te42	t e ⁴²	375	
1140	JX	root	375	te44	te44	t e ⁴⁴	375	
1141	DS	root	375	te44	te44	t e ⁴⁴	375	
1142	MZL	root	375	(tso33)	tso33	ts o ³³	2182	
1143	PB	root	375	mi1a	mi1a	m i 1a/¹	375	
1144	TL	root	375	mɛ21	mɛ21	m ɛ ²¹	375	
1145	EQ	root	375	mE43	mE43	m ᴇ/ɛ ⁴ + ³	375	
1146	EG	root	375	mɛ42	mɛ42	m ɛ ⁴²	375	
1147	JM	root	375	me42	me42	m e ⁴²	375	
1148	DS	root	375	mi44	mi44	m i ⁴⁴	375	
1149	ZC	root	375	mi44	mi44	m i ⁴⁴	375	
1864	PB	rope	619	sʰo4	sʰo4	sʰ o ⁴	619	
1865	TL	rope	619	su42	su42	s u ⁴²	619	
1866	GX	rope	619	su24	su24	s u ²⁴	619	
1867	EQ	rope	619	su55	su55	s u ⁵⁵	619	
1868	EG	rope	619	su44	su44	s u ⁴⁴	619	
1869	JM	rope	619	so55	so55	s o ⁵⁵	619	
1870	JX	rope	619	sou44	sou44	s ou ⁴⁴	619	
1871	DS	rope	619	sʰou44	sʰou44	sʰ ou ⁴⁴	619	
1872	ZC	rope	619	so44	so44	s o ⁴⁴	619	
1873	MZL	rope	619	so44	so44	s o ⁴⁴	619	
2548	PB	round	990	ʁuen1b	ʁuen1b	ʁ u/w e n 1b/¹	990	
2549	TL	round	990	ueŋ35	ueŋ35	u e ŋ ³⁵	990	
2550	GX	round	990	uen12	uen12	u e n ¹²	990	
2551	EQ	round	990	ʁuE21	ʁuE21	ʁ u ᴇ/ɛ ²¹	990	
2552	EG	round	990	kʰuɛ44	kʰuɛ44	kʰ u/w ɛ ⁴⁴	990	
2553	JM	round	990	ŋue21	ŋue21	ŋ u/w e ²¹	990	
2554	JX	round	990	uẽ21	uẽ21	u ẽ ²¹	990	
2555	DS	round	990	uẽ31	uẽ31	u ẽ ³¹	990	
2556	ZC	round	990	ue21	ue21	u e ²¹	990	
2557	MZL	round	990	ven21	ven21	v e n ²¹	990	
313	PB	salt	61	pren1	pren1	p r e n ¹	61	
314	TL	salt	61	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵	61	
315	GX	salt	61	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵	61	
316	EQ	salt	61	tsuE24	tsuE24	ts u ᴇ/ɛ ²⁴	61	
317	EG	salt	61	tsuɛ55	tsuɛ55	ts u/w ɛ ⁵⁵	61	
318	JM	salt	61	tsuẽ55	tsuẽ55	ts u/w ẽ ⁵⁵	61	
319	JX	salt	61	pien55	pien55	p i/j e n ⁵⁵	61	
320	DS	salt	61	piẽ35	piẽ35	p i ẽ ³⁵	61	
321	ZC	salt	61	pi35	pi35	p i ³⁵	61	
2900	PB	salty	1076	tsʰoŋ3	tsʰoŋ3	tsʰ o ŋ ³	1076	
2901	TL	salty	1076	tsʰoŋ21	tsʰoŋ21	tsʰ o ŋ ²¹	1076	
2902	GX	salty	1076	tsʰoŋ42	tsʰoŋ42	tsʰ o ŋ ⁴²	1076	
2903	EQ	salty	1076	tsʰoŋ43	tsʰoŋ43	tsʰ o ŋ ⁴ + ³	1076	
2904	EG	salty	1076	tsʰo42	tsʰo42	tsʰ o ⁴²	1076	
2905	JM	salty	1076	kʰu42	kʰu42	kʰ u ⁴²	1076	
2906	JX	salty	1076	tsʰõ31	tsʰõ31	tsʰ õ ³¹	1076	
2907	DS	salty	1076	tsʰoŋ42	tsʰoŋ42	tsʰ o ŋ ⁴²	1076	
2908	ZC	salty	1076	tsʰou31	tsʰou31	tsʰ ou ³¹	1076	
2909	MZL	salty	1076	kʰǝɯ33	kʰǝɯ33	kʰ əɯ ³³	1076	
232	PB	sand	44	sʰrɔ1	sʰrɔ1	sʰ r ɔ ¹	44	
233	TL	sand	44	ɕɨo55	ɕɨo55	ɕ i/j o ⁵⁵	44	
234	GX	sand	44	sao55	sao55	s ao ⁵⁵	44	
235	EQ	sand	44	ɕio24	ɕio24	ɕ i/j o ²⁴	44	
236	EG	sand	44	ɕio55mi22	ɕio55mi22	ɕ i/j o ⁵⁵ + m i ²²	44	
237	JM	sand	44	ɕio55	ɕio55	ɕ i/j o ⁵⁵	44	
238	JX	sand	44	sou55	sou55	s ou ⁵⁵	44	
239	DS	sand	44	ʂʰou55 (ʂhou55 in Wang 2006, probably a mistake)	ʂʰou55	ʂʰ ou ⁵⁵	44	
240	ZC	sand	44	so55	so55	s o ⁵⁵	44	
241	MZL	sand	44	sa55	sa55	s a ⁵⁵	44	
1836	PB	saw	608	pjo5	pjo5	p j o ⁵	608	
1837	TL	saw	608	fv21	fv21	f v ²¹	608	
1838	GX	saw	608	pfu42	pfu42	p f u ⁴²	608	
1839	EQ	saw	608	fo43	fo43	f o ⁴ + ³	608	
1840	EG	saw	608	fv42	fv42	f v ⁴²	608	
1841	JM	saw	608	fv42	fv42	f v ⁴²	608	
1842	JX	saw	608	fv42	fv42	f v ⁴²	608	
1843	DS	saw	608	fv42	fv42	f v ⁴²	608	
1844	ZC	saw	608	fv42	fv42	f v ⁴²	608	
1845	MZL	saw	608	fv42	fv42	f v ⁴²	608	
4017	PB	say	1649	sua4	sua4	s u/w a ⁴	1649	
4018	TL	say	1649	sua42	sua42	s u/w a ⁴²	1649	
4019	EG	say	1649	(tso42)	tso42	ts o ⁴²	2385	
4020	JX	say	1649	suɑ44	suɑ44	s u ɑ ⁴⁴	1649	
4021	ZC	say	1649	sua44	sua44	s u/w a ⁴⁴	1649	
4022	MZL	say	1649	sua44	sua44	s u/w a ⁴⁴	1649	
1047	PB	scale	352	qæ4	qæ4	q æ ⁴	352	
1048	TL	scale	352	qa42	qa42	q a ⁴²	352	
1049	EQ	scale	352	qæ55	qæ55	q æ ⁵⁵	352	
1050	EG	scale	352	qa44	qa44	q a ⁴⁴	352	
1051	JM	scale	352	qa55	qa55	q a ⁵⁵	352	
1052	JX	scale	352	ka44	ka44	k a ⁴⁴	352	
1053	DS	scale	352	kɚ44	kɚ44	k ɚ/ə ⁴⁴	352	
1054	ZC	scale	352	kɛ44	kɛ44	k ɛ ⁴⁴	352	
1055	MZL	scale	352	kɚ44	kɚ44	k ɚ/ə ⁴⁴	352	
451	PB	scar	125	tsuŋ1	tsuŋ1	ts u ŋ ¹	125	
452	TL	scar	125	tsvŋ55	tsvŋ55	ts v ŋ ⁵⁵	125	
453	GX	scar	125	(qæ24)	qæ24	q æ ²⁴	2152	
454	EQ	scar	125	(tɕia24ma24tæ55)	tɕia24ma24tæ55	tɕ i/j a ²⁴ + m a ²⁴ + t æ ⁵⁵	2153	
455	EG	scar	125	tsoŋ55	tsoŋ55	ts o ŋ ⁵⁵	125	
456	JM	scar	125	(ʈʰa55koŋ22pe55)	ʈʰa55koŋ22pe55	ʈʰ a ⁵⁵ + k o ŋ ²² + p e ⁵⁵	2154	
457	JX	scar	125	tsṽ55	tsṽ55	ts ṽ ⁵⁵	125	
458	MZL	scar	125	tsʰoŋ55pa55	tsʰoŋ55pa55	tsʰ o ŋ ⁵⁵ + p a ⁵⁵	125	
3936	PB	scatter (seeds)	1597	sa4	sa4	s a ⁴	1597	
3937	TL	scatter (seeds)	1597	sɔ42	sɔ42	s ɔ ⁴²	1597	
3938	GX	scatter (seeds)	1597	sa24	sa24	s a ²⁴	1597	
3939	EQ	scatter (seeds)	1597	sa55	sa55	s a ⁵⁵	1597	
3940	EG	scatter (seeds)	1597	so42	so42	s o ⁴²	1597	
3941	JM	scatter (seeds)	1597	sa55	sa55	s a ⁵⁵	1597	
3942	JX	scatter (seeds)	1597	sɑ44	sɑ44	s ɑ ⁴⁴	1597	
3943	DS	scatter (seeds)	1597	sa44	sa44	s a ⁴⁴	1597	
3944	ZC	scatter (seeds)	1597	(tɕɛ42)	tɕɛ42	tɕ ɛ ⁴²	2374	
3945	MZL	scatter (seeds)	1597	sɐ21	sɐ21	s ɐ ²¹	1597	
3513	PB	scissor	1416	ɢæ4	ɢæ4	ɣ æ ⁴	1416	
3514	TL	scissor	1416	ʁa42	ʁa42	ʁ a ⁴²	1416	
3515	GX	scissor	1416	ɢæ21	ɢæ21	ɣ æ ²¹	1416	
3516	EQ	scissor	1416	qæ21	qæ21	q æ ²¹	1416	
3517	EG	scissor	1416	qa42	qa42	q a ⁴²	1416	
3518	JM	scissor	1416	qa55	qa55	q a ⁵⁵	1416	
3519	JX	scissor	1416	ka42	ka42	k a ⁴²	1416	
3520	DS	scissor	1416	kɚ42	kɚ42	k ɚ/ə ⁴²	1416	
3521	ZC	scissor	1416	kɛ42	kɛ42	k ɛ ⁴²	1416	
3522	MZL	scissor	1416	tsʰɛ42	tsʰɛ42	tsʰ ɛ ⁴²	1416	
4219	PB	scoop up (water); ladle out	1754	qɯ1	qɯ1	q ɯ ¹	1754	
4220	TL	scoop up (water); ladle out	1754	qɚ55	qɚ55	q ɚ/ə ⁵⁵	1754	
4221	GX	scoop up (water); ladle out	1754	qe55	qe55	q e ⁵⁵	1754	
4222	EQ	scoop up (water); ladle out	1754	qɯ24	qɯ24	q ɯ ²⁴	1754	
4223	EG	scoop up (water); ladle out	1754	qɯ55	qɯ55	q ɯ ⁵⁵	1754	
4224	JX	scoop up (water); ladle out	1754	lɯ55	lɯ55	l ɯ ⁵⁵	1754	
4225	DS	scoop up (water); ladle out	1754	kɯ35	kɯ35	k ɯ ³⁵	1754	
4226	ZC	scoop up (water); ladle out	1754	kɯ35	kɯ35	k ɯ ³⁵	1754	
4227	MZL	scoop up (water); ladle out	1754	kǝ55	kǝ55	k ə ⁵⁵	1754	
185	PB	sea	32	ɢɔ1	ɢɔ1	ɣ ɔ ¹	32	
186	TL	sea	32	ʁɔ35	ʁɔ35	ʁ ɔ ³⁵	32	
187	GX	sea	32	qao12	qao12	q ao ¹²	32	
188	EG	sea	32	(li21bɯ22)	li21bɯ22	l i ²¹ + b ɯ ²²	2132	
189	JM	sea	32	(lu21bɯ̃22)	lu21bɯ̃22	l u ²¹ + b ɯ̃ ²²	2133	
190	JX	sea	32	kou21	kou21	k ou ²¹	32	
191	DS	sea	32	[hai31]	hai31	h ai ³¹	2134	1
192	ZC	sea	32	ko21	ko21	k o ²¹	32	
193	MZL	sea	32	[xe21]	xe21	x e ²¹	2135	1
1273	PB	seed	405	trsuŋ2	trsuŋ2	t r s u ŋ ²	405	
1274	TL	seed	405	tʂvŋ33	tʂvŋ33	ʈʂ v ŋ ³³	405	
1275	GX	seed	405	tsoŋ22	tsoŋ22	ts o ŋ ²²	405	
1276	EQ	seed	405	tɕo22	tɕo22	tɕ o ²²	405	
1277	EG	seed	405	tɕu22	tɕu22	tɕ u ²²	405	
1278	JM	seed	405	tɕõ22	tɕõ22	tɕ õ ²²	405	
1279	JX	seed	405	tsṽ33	tsṽ33	ts ṽ ³³	405	
1280	DS	seed	405	tʂoŋ33	tʂoŋ33	ʈʂ o ŋ ³³	405	
1281	ZC	seed	405	tsv33	tsv33	ts v ³³	405	
1282	MZL	seed	405	tsoŋ33	tsoŋ33	ts o ŋ ³³	405	
1460	PB	seed of Chinese prickly ash	448	sru1	sru1	s r u ¹	448	
1461	TL	seed of Chinese prickly ash	448	ʂv55	ʂv55	ʂ v ⁵⁵	448	
1462	GX	seed of Chinese prickly ash	448	ɕy55	ɕy55	ɕ y ⁵⁵	448	
1463	EQ	seed of Chinese prickly ash	448	ɕu24	ɕu24	ɕ u ²⁴	448	
1464	EG	seed of Chinese prickly ash	448	ɕu55	ɕu55	ɕ u ⁵⁵	448	
1465	JM	seed of Chinese prickly ash	448	ɕy55	ɕy55	ɕ y ⁵⁵	448	
1466	JX	seed of Chinese prickly ash	448	su55	su55	s u ⁵⁵	448	
1467	DS	seed of Chinese prickly ash	448	su35	su35	s u ³⁵	448	
1468	ZC	seed of Chinese prickly ash	448	su35	su35	s u ³⁵	448	
1469	MZL	seed of Chinese prickly ash	448	su55	su55	s u ⁵⁵	448	
3946	PB	seep [sweep]	1601	tʰro4	tʰro4	tʰ r o ⁴	1601	
3947	TL	seep [sweep]	1601	tʰiu42	tʰiu42	tʰ i u ⁴²	1601	
3948	GX	seep [sweep]	1601	tsʰu24	tsʰu24	tsʰ u ²⁴	1601	
3949	EQ	seep [sweep]	1601	tʰiu55	tʰiu55	tʰ i u ⁵⁵	1601	
3950	EG	seep [sweep]	1601	tɕʰio44	tɕʰio44	tɕʰ i/j o ⁴⁴	1601	
3951	JM	seep [sweep]	1601	ʈʰo55	ʈʰo55	ʈʰ o ⁵⁵	1601	
3952	JX	seep [sweep]	1601	tsʰou44	tsʰou44	tsʰ ou ⁴⁴	1601	
3953	DS	seep [sweep]	1601	tʂʰou44	tʂʰou44	ʈʂʰ ou ⁴⁴	1601	
3954	ZC	seep [sweep]	1601	[so33]	so33	s o ³³	2375	1
3955	MZL	seep [sweep]	1601	[sǝɯ33]	sǝɯ33	s əɯ ³³	2376	1
3738	PB	sell	1517	ɢɯ1	ɢɯ1	ɣ ɯ ¹	1517	
3739	TL	sell	1517	ʁɚ35	ʁɚ35	ʁ ɚ/ə ³⁵	1517	
3740	GX	sell	1517	ɢe12	ɢe12	ɣ e ¹²	1517	
3741	EQ	sell	1517	qɯ21	qɯ21	q ɯ ²¹	1517	
3742	EG	sell	1517	qɯ21	qɯ21	q ɯ ²¹	1517	
3743	JM	sell	1517	qɯ21	qɯ21	q ɯ ²¹	1517	
3744	JX	sell	1517	kɯ21	kɯ21	k ɯ ²¹	1517	
3745	DS	sell	1517	kɯ21	kɯ21	k ɯ ²¹	1517	
3746	ZC	sell	1517	kɯ21	kɯ21	k ɯ ²¹	1517	
3747	MZL	sell	1517	kǝɯ21	kǝɯ21	k əɯ ²¹	1517	
2185	PB	seven	803	tsʰji4	tsʰji4	tsʰ j i ⁴	803	
2186	TL	seven	803	tɕʰi42	tɕʰi42	tɕʰ i ⁴²	803	
2187	GX	seven	803	tɕʰi24	tɕʰi24	tɕʰ i ²⁴	803	
2188	EQ	seven	803	tsʰi55	tsʰi55	tsʰ i ⁵⁵	803	
2189	EG	seven	803	tsʰi44	tsʰi44	tsʰ i ⁴⁴	803	
2190	JM	seven	803	tsʰi55	tsʰi55	tsʰ i ⁵⁵	803	
2191	JX	seven	803	tɕʰi44	tɕʰi44	tɕʰ i ⁴⁴	803	
2192	DS	seven	803	tɕʰi44	tɕʰi44	tɕʰ i ⁴⁴	803	
2193	ZC	seven	803	tɕʰi44	tɕʰi44	tɕʰ i ⁴⁴	803	
2194	MZL	seven	803	tɕʰi44	tɕʰi44	tɕʰ i ⁴⁴	803	
1996	PB	shadow	698	qæn1	qæn1	q æ n ¹	698	
1997	TL	shadow	698	qaŋ33	qaŋ33	q a ŋ ³³	698	
1998	GX	shadow	698	qan22	qan22	q a n ²²	698	
1999	EQ	shadow	698	qæ22	qæ22	q æ ²²	698	
2000	EG	shadow	698	qa22	qa22	q a ²²	698	
2001	JM	shadow	698	qã22	qã22	q ã ²²	698	
2002	JX	shadow	698	kɛ̃33	kɛ̃33	k ɛ̃ ³³	698	
2003	DS	shadow	698	kɚ̃33	kɚ̃33	k ɚ/ə̃ ³³	698	
2004	ZC	shadow	698	(zi21tsʰɛ55)	zi21tsʰɛ55	z i ²¹ + tsʰ ɛ ⁵⁵	2235	
2005	MZL	shadow	698	kɚ̃33	kɚ̃33	k ɚ/ə̃ ³³	698	
2696	PB	sharp	1020	ji3	ji3	j i ³	1020	
2697	TL	sharp	1020	ji21	ji21	j i ²¹	1020	
2698	GX	sharp	1020	ʑi42	ʑi42	ʑ i ⁴²	1020	
